Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1Rnf34dNuOVfc5TCr6yE9d,"SXC","SXC","Babymorocco;Frost Children",2023-09-08,161500,1,true,sjengelbretson2005,2024-12-06T18:17:04Z,"electroclash,hyperpop","True Panther/Virgin",0.794,0.93,11,-4.673,0,0.135,0.0679,0.000126,0.128,0.836,135.024,4
spotify:track:0ckT2CLzy9AZrqH47AZ6yc,"Shake It Like A (feat. Danny Brown)","Shake It Like A (feat. Danny Brown)","Frost Children;Danny Brown",2024-08-15,197765,2,true,sjengelbretson2005,2024-12-06T18:17:09Z,"hyperpop,electroclash,experimental hip hop,alternative hip hop","True Panther/Virgin",0.708,0.856,0,-2.642,1,0.235,0.0296,0,0.243,0.706,136.171,4
spotify:track:7avEYfgql0kCHHzyfHCRaU,"Crazy Cheap (feat. TRISTÁN!)","Crazy Cheap (feat. TRISTÁN!)","Babymorocco;TRISTÁN!",2024-02-22,170400,0,true,sjengelbretson2005,2024-12-06T18:17:15Z,"electroclash,hyperpop","True Panther/Virgin",0.818,0.621,9,-6.184,1,0.249,0.0168,0.000321,0.0493,0.844,150.085,4
spotify:track:39OTKJTCLIRLKvgrgqZNJn,"Daijoubu Desu","Daijoubu Desu","Frost Children;HARU NEMURI",2024-09-13,199026,0,false,sjengelbretson2005,2024-12-06T18:17:20Z,"hyperpop,electroclash,j-rock,japanese indie","True Panther/Virgin",0.665,0.733,6,-7.31,0,0.397,0.00923,0,0.1,0.795,89.91,4
spotify:track:46aZJc0z1HHHSFxaIRxYSP,"Breakin' Dishes","Good Girl Gone Bad: Reloaded","Rihanna",2008-06-02,200573,86,false,sjengelbretson2005,2024-12-06T18:17:25Z,"","Def Jam Recordings",0.801,0.674,8,-4.185,0,0.031,0.000282,0.000139,0.0914,0.875,125.009,4
spotify:track:0d2nwtK9mfFiVO8hkM5Xln,"2003","2003","TNT;Technoboy;Tuneboy",2023-10-05,193855,69,false,sjengelbretson2005,2024-12-06T18:17:31Z,"hardstyle,hard techno,frenchcore,hardcore techno,hardcore,techno","Dirty Workz",0.588,0.999,1,-2.412,1,0.134,0.0243,0.925,0.406,0.202,160.014,4
spotify:track:5W4eayqpWm1PXuqZwJZ0hc,"Face Down Ass Up","Face Down Ass Up","DSTBL",2023-03-09,307274,40,true,sjengelbretson2005,2024-12-06T18:17:37Z,"hard techno","DSTBL",0.593,0.993,10,-5.396,0,0.0607,0.000442,0.648,0.134,0.738,165.02,4
spotify:track:2x0ED9vjWW7ob7Fl2tw7rv,"Júrame","México & Amigos","Julio Iglesias;Juan Luis Guerra 4.40",2017-05-05,247773,31,false,sjengelbretson2005,2024-12-06T18:17:42Z,"bolero,merengue,bachata,salsa","Altafonte under exclusive license from Jungle Aire",0.539,0.52,0,-6.573,1,0.0319,0.0354,0,0.154,0.184,106.92,3
spotify:track:5FNE4lOC3iU9ItMxlt5NdG,"La Hormiguita","Ni Es Lo Mismo Ni Es Igual","Juan Luis Guerra 4.40",1998-01-01,184706,54,false,sjengelbretson2005,2024-12-06T18:17:46Z,"merengue,bachata,salsa","Karen Publishing Company",0.721,0.558,10,-7.68,1,0.0285,0.785,0,0.117,0.958,120.211,4
spotify:track:5HsI6uI1h1xNznhOsKLjHr,"Todo Tiene Su Hora","Todo Tiene Su Hora","Juan Luis Guerra 4.40",2014-11-10,197186,59,false,sjengelbretson2005,2024-12-06T18:17:52Z,"merengue,bachata,salsa","Blessed Publishing LLC / Juan Luis Guerra",0.778,0.859,1,-4.136,1,0.0738,0.496,0,0.0863,0.843,120.925,4
